pair_id,sent1_text,sent2_text,domain,group,avg,model_similarity,model_similarity2
pair_1035,Freshest sushi  – I love this restaurant.,Be sure to try the oyster roll.,Restaurant,Same,3.0,0.25771070494243875,0.257710725069046
pair_1036,They pay such detail to everything from miso soup to complex rolls.,"I have been here, spent tons of money on a chef special dinner and it was a major dissappointment.",Restaurant,Different,0.666666667,-0.4178548853231907,-0.4178548753261566
pair_1037,They pay such detail to everything from miso soup to complex rolls.,Unbeatable sushi!,Restaurant,Same,2.4,0.8430009449341559,0.8430010080337524
pair_1038,They pay such detail to everything from miso soup to complex rolls.,"Melt in your mouth nigiri and sashmi, and very tasty rolls too.",Restaurant,Same,3.0,0.3082325474360801,0.30823254585266113
pair_1039,They pay such detail to everything from miso soup to complex rolls.,"Best food, phenominal service ",Restaurant,Same,3.0,0.8562691197647101,0.8562692999839783
pair_104,I would recommend it to anyone.,This computer is like...  I'm lost for words.,Laptop,Same,2.666666667,-0.2127075511550478,-0.2127075493335724
pair_1040,They pay such detail to everything from miso soup to complex rolls.,Green tea creme brulee gets better each time I have it.,Restaurant,Same,3.0,0.7943201087786294,0.7943201661109924
pair_1041,They pay such detail to everything from miso soup to complex rolls.,The best Chuwam Mushi I have ever had.,Restaurant,Same,2.75,0.8215451519108462,0.8215452432632446
pair_1042,They pay such detail to everything from miso soup to complex rolls.,"the fish was fresh, though it was cut very thin.",Restaurant,Same,2.333333333,-0.03516044553114828,-0.035160452127456665
pair_1043,The sashimi was the freshest and most tender I have ever tasted.,"I have been here, spent tons of money on a chef special dinner and it was a major dissappointment.",Restaurant,Different,0.666666667,-0.40009176033070126,-0.40009167790412903
pair_1044,The sashimi was the freshest and most tender I have ever tasted.,Unbeatable sushi!,Restaurant,Same,3.333333333,0.9147352268363051,0.9147350788116455
pair_1045,The sashimi was the freshest and most tender I have ever tasted.,Two thumbs up!,Restaurant,Same,2.666666667,0.7533448283197907,0.7533446550369263
pair_1046,The sashimi was the freshest and most tender I have ever tasted.,This is right up there with places in Tokyo as far as the freshness is concerned.,Restaurant,Same,3.333333333,0.8640438865344147,0.8640438318252563
pair_1047,The sashimi was the freshest and most tender I have ever tasted.,"The sushi is as fresh as it comes?you'd think ocean was in their backyard, no joke!",Restaurant,Same,3.333333333,0.733773053158891,0.7337729930877686
pair_1048,The sashimi was the freshest and most tender I have ever tasted.,The sushi was excellent and the wait staff was quick.,Restaurant,Same,3.25,0.9123826139304062,0.9123826026916504
pair_1049,The sashimi was the freshest and most tender I have ever tasted.,Amazing Spanish Mackeral special appetizer and perfect box sushi (that eel with avodcao -- um um um).,Restaurant,Same,3.0,0.9234529539336809,0.9234528541564941
pair_105,"Boot time is super fast, around anywhere from 35 seconds to 1 minute.",From time to time I get the 'spinning beach ball' that holds up progress.,Laptop,Different,1.0,0.008208825478186799,0.008208829909563065
pair_1050,The sashimi was the freshest and most tender I have ever tasted.,"Their specialty rolls are impressive, though I can't remember what we had.",Restaurant,Same,2.666666667,0.7966132481477866,0.7966130971908569
pair_1051,Their apps are all delicious.,had many dishes but the BEST was the lobster 3 ways.,Restaurant,Same,2.4,0.7469807595097475,0.7469806671142578
pair_1052,Their apps are all delicious.,"Everything, and I mean everything on the menu is delectable.",Restaurant,Same,3.333333333,0.9492646776642378,0.949264645576477
pair_1053,Their apps are all delicious.,Best Sushi in town.,Restaurant,Same,3.0,0.9212461472520234,0.9212461709976196
pair_1054,Their apps are all delicious.,The sushi here is delicious!,Restaurant,Same,3.0,0.9604152747899976,0.960415244102478
pair_1055,Their apps are all delicious.,Amazing Spanish Mackeral special appetizer and perfect box sushi (that eel with avodcao -- um um um).,Restaurant,Same,3.0,0.9444471529973478,0.9444471597671509
pair_1056,Their apps are all delicious.,you are with a hot date and he/she has an urge for sushi...then this might be the place.,Restaurant,Same,2.5,0.159097647678905,0.15909764170646667
pair_1057,You are bound to have a very charming time.,absolutely fabulous!!!,Restaurant,Same,3.75,0.927915647785435,0.9279156923294067
pair_1058,You are bound to have a very charming time.,I don't know why anyone would want to write a great review about this place.,Restaurant,Different,1.333333333,-0.08436523594080114,-0.08436524868011475
pair_1059,You are bound to have a very charming time.,DONOT GO!,Restaurant,Different,0.5,-0.2646742654877474,-0.26467427611351013
pair_106,"Boot time is super fast, around anywhere from 35 seconds to 1 minute.","Pros:  o It usually runs very smoothly, but Apple has an excellent support team that is always willing to help customers.",Laptop,Same,3.0,0.7789799400894949,0.778980016708374
pair_1060,You are bound to have a very charming time.,VERY GOOD!,Restaurant,Same,3.4,0.9459360786165345,0.9459360837936401
pair_1061,You are bound to have a very charming time.,Never had one single problem there.,Restaurant,Same,3.5,0.7628493464562588,0.7628493309020996
pair_1062,You are bound to have a very charming time.,"Once you're inside, the real experience begins.",Restaurant,Same,1.333333333,0.49976456414804626,0.4997645914554596
pair_1063,You are bound to have a very charming time.,Cut to the chase - this is amazing!,Restaurant,Same,3.25,0.9341305528866624,0.9341305494308472
pair_1064,You are bound to have a very charming time.,Blue Ribbon lives up to it's fantastic reputation.,Restaurant,Same,3.0,0.9371412879488562,0.9371413588523865
pair_1065,You are bound to have a very charming time.,I went here on a recommendation and will surely return time and time again.,Restaurant,Same,3.25,0.3386815003917304,0.33868151903152466
pair_1066,You are bound to have a very charming time.,What a find!,Restaurant,Same,2.5,0.9216611933388883,0.9216612577438354
pair_1067,You are bound to have a very charming time.,"There is only one place on the east coast that has it all, plus a lot more.",Restaurant,Same,3.0,0.38306004313876874,0.3830600380897522
pair_1068,You are bound to have a very charming time.,Well worth it ,Restaurant,Same,3.0,0.9620836995013048,0.9620838165283203
pair_1069,You are bound to have a very charming time.,I went there with a friend from out of town... and we were both very impressed!,Restaurant,Same,3.333333333,0.9371585443313969,0.9371587038040161
pair_107,"Boot time is super fast, around anywhere from 35 seconds to 1 minute.","Well she was right, Whatever in the world took me so long to get a computer that just works.",Laptop,Same,2.75,0.7970824106808373,0.7970824241638184
pair_1070,You are bound to have a very charming time.,One of the best Sushi place in town.,Restaurant,Same,2.75,0.9164217062151385,0.91642165184021
pair_1071,You are bound to have a very charming time.,"Its worth the wait, especially since they'll give you a call when the table is ready.",Restaurant,Same,3.0,0.9444277739107418,0.9444278478622437
pair_1072,You are bound to have a very charming time.,Always good.,Restaurant,Same,3.333333333,0.9441280299361976,0.9441280364990234
pair_1073,You are bound to have a very charming time.,"I can't saybenough good things about this restaurant, and I can't wait for my next several visits.",Restaurant,Same,2.5,-0.27444645184853744,-0.2744464874267578
pair_1074,You are bound to have a very charming time.,Not recommanded!!!,Restaurant,Different,0.6,-0.38199698606576105,-0.3819970488548279
pair_1075,You are bound to have a very charming time.,It is not worth going at all and spend your money there!!!,Restaurant,Different,0.333333333,-0.416321088318343,-0.4163210988044739
pair_1076,My g/f and I both agreed the food was very mediocre especially considering the price.,"Excellent food, nice ambience, fairly expensive",Restaurant,Different,1.333333333,-0.4358519110230028,-0.43585193157196045
pair_1077,My g/f and I both agreed the food was very mediocre especially considering the price.,"The appetizer was interesting, but the Creme Brulee was very savory and delicious.",Restaurant,Different,1.5,-0.3652410389852958,-0.36524105072021484
pair_1078,Service was decent.,"Should check-up on us more frequently, don't you think?",Restaurant,Different,2.0,0.4165470597484908,0.416547030210495
pair_1079,Service was decent.,Although the service could be improved considering the money you put in.,Restaurant,Different,1.5,0.5663980987528068,0.5663981437683105
pair_108,"Boot time is super fast, around anywhere from 35 seconds to 1 minute.",The machine now has 10 gigs of RAM and it works just fine.,Laptop,Same,2.666666667,0.8114363730219231,0.8114364743232727
pair_1080,"Excellent food, nice ambience, fairly expensive","The appetizer was interesting, but the Creme Brulee was very savory and delicious.",Restaurant,Same,3.0,0.9029700808183359,0.9029701352119446
pair_1081,Although the service could be improved considering the money you put in.,"Should check-up on us more frequently, don't you think?",Restaurant,Same,1.6666666669999999,0.502034540319696,0.5020345449447632
pair_1082,Best Indian food in L.A.,I can highly recommend their various saag and paneer and korma.,Restaurant,Same,2.5,0.8804854377018891,0.8804855346679688
pair_1083,Best Indian food in L.A.,– I really enjoyed my meal here.,Restaurant,Same,3.0,0.8944405343199573,0.8944405317306519
pair_1084,The chicken curry and chicken tikka masala are my favorite meat dishes.,Fresh ingrediants and super tasty.,Restaurant,Same,3.0,0.6857055378857041,0.6857056021690369
pair_1085,The chicken curry and chicken tikka masala are my favorite meat dishes.,The place is the next best thing to my Moms cooking.,Restaurant,Same,3.0,0.7590211175678998,0.7590210437774658
pair_1086,The chicken curry and chicken tikka masala are my favorite meat dishes.,"Even the chickpeas, which I normally find too dry, were good.",Restaurant,Same,2.0,0.715986656496231,0.7159867286682129
pair_1087,The chana masala (garbanzo beans) are also excellent.,I can highly recommend their various saag and paneer and korma.,Restaurant,Same,3.333333333,0.9286044000962087,0.9286044836044312
pair_1088,The chana masala (garbanzo beans) are also excellent.,i highly recommend this place to all that want to try indain food for the first time.,Restaurant,Same,2.75,0.9074393734395833,0.9074394702911377
pair_1089,hidden little jem,i love this place!,Restaurant,Same,2.75,-0.37038953255115015,-0.37038952112197876
pair_109,"Boot time is super fast, around anywhere from 35 seconds to 1 minute.",I spend so much time waiting for it.,Laptop,Different,1.333333333,0.19107099899769941,0.191071018576622
pair_1090,Never too crowded and always great service.,I appreciate their delivery too.,Restaurant,Same,2.666666667,0.9489778742386334,0.9489778280258179
pair_1091,Never too crowded and always great service.,"Normally, places ask how hot you want it, but they didn't.",Restaurant,Different,1.0,-0.4217720020354765,-0.4217720031738281
pair_1092,Never too crowded and always great service.,And they packaged everything nicely so it didn't spill.,Restaurant,Same,2.75,0.8662523088570547,0.8662524223327637
pair_1093,I think I have probably tried each item on their menu at least once it is all excellent.,I can highly recommend their various saag and paneer and korma.,Restaurant,Same,3.0,0.911888766167845,0.9118888974189758
pair_1094,I think I have probably tried each item on their menu at least once it is all excellent.,I should have thought to bring it up but never expected the food to be that mild.,Restaurant,Different,3.0,-0.1063351329195672,-0.10633513331413269
pair_1095,I can highly recommend their various saag and paneer and korma.,"Even the chickpeas, which I normally find too dry, were good.",Restaurant,Same,2.75,0.9223150734429649,0.9223151206970215
pair_1096,I appreciate their delivery too.,"Normally, places ask how hot you want it, but they didn't.",Restaurant,Different,1.5,-0.39220228540781754,-0.3922022581100464
pair_1097,I appreciate their delivery too.,And they packaged everything nicely so it didn't spill.,Restaurant,Same,3.5,0.8691884302426227,0.8691885471343994
pair_1098,i highly recommend this place to all that want to try indain food for the first time.,Fresh ingrediants and super tasty.,Restaurant,Same,3.25,0.948595214215208,0.9485952854156494
pair_1099,– I really enjoyed my meal here.,Fresh ingrediants and super tasty.,Restaurant,Same,3.25,0.9581336081550968,0.9581336975097656
pair_11,"It takes less time to power up, and if you just close the case it go into sleep mode.",Machine is flying and with parallels desktop 8 I have my old PC notebook completely functional on my MBP.,Laptop,Same,3.0,-0.31207759606544583,-0.3120775818824768
pair_110,"Boot time is super fast, around anywhere from 35 seconds to 1 minute.","Mine has been though hundreds of parties, weddings, quinces, anything involving performances, it can take it!",Laptop,Same,2.666666667,0.6340884530083848,0.6340885162353516
pair_1100,"I had yummy lamb korma, saag paneer, samosas, naan, etc.",i highly recommend this place to all that want to try indain food for the first time.,Restaurant,Same,3.4,0.8034448613321677,0.8034448027610779
pair_1101,"I had yummy lamb korma, saag paneer, samosas, naan, etc.",Fresh ingrediants and super tasty.,Restaurant,Same,3.0,0.8190322821453861,0.8190323114395142
pair_1102,"I had yummy lamb korma, saag paneer, samosas, naan, etc.","Even the chickpeas, which I normally find too dry, were good.",Restaurant,Same,3.0,0.8554723288646585,0.8554723262786865
pair_1103,"Normally, places ask how hot you want it, but they didn't.",And they packaged everything nicely so it didn't spill.,Restaurant,Different,1.333333333,-0.3190295494961577,-0.3190295696258545
pair_1104,I should have thought to bring it up but never expected the food to be that mild.,"Even the chickpeas, which I normally find too dry, were good.",Restaurant,Different,2.0,-0.15387406904244294,-0.15387406945228577
pair_1105,"The naan was some of the best I've had and I really enjoyed the bhartha, not too tomatoey.",The place is the next best thing to my Moms cooking.,Restaurant,Same,3.0,0.9293168857316819,0.9293168187141418
pair_1106,"Even the chickpeas, which I normally find too dry, were good.",– i have been eating at this place for over 8 years now and i have never had one bad meal.,Restaurant,Same,3.25,0.586005856787866,0.5860058665275574
pair_1107,"Even the chickpeas, which I normally find too dry, were good.",i highly recommend this place to all that want to try indain food for the first time.,Restaurant,Same,2.75,0.9122332021908891,0.912233293056488
pair_1108,"Even the chickpeas, which I normally find too dry, were good.",The place is the next best thing to my Moms cooking.,Restaurant,Same,2.75,0.8938349502641433,0.8938348889350891
pair_1109,great lunch spot,This place rocks!!,Restaurant,Same,3.25,0.32182005311305284,0.32182005047798157
pair_111,"Boot time is super fast, around anywhere from 35 seconds to 1 minute.",Three years ago I had purchased this bad boy and it still runs great!,Laptop,Same,2.666666667,0.7670376460650816,0.7670377492904663
pair_1110,great lunch spot,– Great financial district mexican spot.,Restaurant,Same,3.5,0.9724956549474834,0.9724957942962646
pair_1111,great lunch spot,"– This is one of my top lunch spots, huge portions, fast service and amazing margaritas!!",Restaurant,Same,3.6,0.9593974888477445,0.959397554397583
pair_1112,great lunch spot,– Best Mexican place for lunch in the financial district.,Restaurant,Same,3.0,0.9311879837703011,0.9311879873275757
pair_1113,– Great financial district mexican spot.,"– This is one of my top lunch spots, huge portions, fast service and amazing margaritas!!",Restaurant,Same,2.25,0.9691001384591305,0.9691001772880554
pair_1114,"Always busy, but they are good at seating you promptly and have quick service.","– Mercedes restaurant is so tasty, the service is undeniably awesome!",Restaurant,Same,2.4,0.9398389116487768,0.9398388862609863
pair_1115,"Always busy, but they are good at seating you promptly and have quick service.",You can order to go if you have to get back to the office too!,Restaurant,Same,2.75,0.5218831964371169,0.5218831896781921
pair_1116,You can order to go if you have to get back to the office too!,"– Mercedes restaurant is so tasty, the service is undeniably awesome!",Restaurant,Same,2.5,0.491247282411823,0.49124735593795776
pair_1117,"Great food, better Margaritas!","The catering is out of this world, and Raouls chicken vegetable soup rocks my world!!!",Restaurant,Same,3.0,-0.15474901989389056,-0.1547490358352661
pair_1118,"– This is one of my top lunch spots, huge portions, fast service and amazing margaritas!!",This place rocks!!,Restaurant,Same,3.0,0.3172313022211448,0.31723129749298096
pair_1119,Love the enchiladas and chicken soup - and be sure to check out their specials.,"The catering is out of this world, and Raouls chicken vegetable soup rocks my world!!!",Restaurant,Same,2.75,-0.12055104173670173,-0.12055104970932007
pair_112,I'm sure you won't regret making this purchase.,I hope you don't make the same mistake...,Laptop,Different,1.5,-0.13732313899842374,-0.13732315599918365
pair_1120,Love the enchiladas and chicken soup - and be sure to check out their specials.,"Great food, better Margaritas!",Restaurant,Same,3.0,0.952790718467984,0.9527907967567444
pair_1121,The cooks have been at the restaurant for years and cook family recipes.,"Great food, better Margaritas!",Restaurant,Same,3.0,0.5964263293786171,0.5964264273643494
pair_1122,my service was stellar!,"– Mercedes restaurant is so tasty, the service is undeniably awesome!",Restaurant,Same,4.0,0.9667201647270647,0.9667204022407532
pair_1123,my service was stellar!,"Always busy, but they are good at seating you promptly and have quick service.",Restaurant,Same,3.0,0.9224460171237654,0.9224460124969482
pair_1124,my service was stellar!,You can order to go if you have to get back to the office too!,Restaurant,Same,2.5,0.49420981001943987,0.4942099452018738
pair_1125,my service was stellar!,the bus boy even spotted that my table was shaking a stabilized it for me.,Restaurant,Same,3.5,-0.1076957027414902,-0.10769571363925934
pair_1126,the bus boy even spotted that my table was shaking a stabilized it for me.,"– Mercedes restaurant is so tasty, the service is undeniably awesome!",Restaurant,Same,3.0,-0.1173522494806849,-0.11735226213932037
pair_1127,the bus boy even spotted that my table was shaking a stabilized it for me.,"Always busy, but they are good at seating you promptly and have quick service.",Restaurant,Same,2.333333333,-0.05014611368538335,-0.05014611408114433
pair_1128,the bus boy even spotted that my table was shaking a stabilized it for me.,You can order to go if you have to get back to the office too!,Restaurant,Same,1.6666666669999999,0.07228437550162303,0.07228438556194305
pair_1129,"food was fine, with a some little-tastier-than-normal salsa.","The catering is out of this world, and Raouls chicken vegetable soup rocks my world!!!",Restaurant,Same,3.0,0.04533714361472296,0.045337140560150146
pair_113,I'm sure you won't regret making this purchase.,Have bought several laptops in last several years and hands down this has been the best ever.,Laptop,Same,3.25,0.7701396848595572,0.7701398134231567
pair_1130,If you're in the area you shouldn't be disappointed.,This place rocks!!,Restaurant,Same,3.0,0.2681834653913351,0.26818346977233887
pair_1131,If you're in the area you shouldn't be disappointed.,– Great financial district mexican spot.,Restaurant,Same,2.6,0.08360639891943811,0.08360640704631805
pair_1132,If you're in the area you shouldn't be disappointed.,Ok.... – Maybe I went in on someone's bad day....,Restaurant,Different,1.5,0.25202315423333066,0.2520231604576111
pair_1133,If you're in the area you shouldn't be disappointed.,I don't know if I'll be back....,Restaurant,Different,1.75,0.19617066667391436,0.19617067277431488
pair_1134,Ok.... – Maybe I went in on someone's bad day....,great lunch spot,Restaurant,Different,1.0,-0.40723421716544106,-0.40723419189453125
pair_1135,Ok.... – Maybe I went in on someone's bad day....,– Great financial district mexican spot.,Restaurant,Different,1.6666666669999999,-0.42844306999371473,-0.42844313383102417
pair_1136,Ok.... – Maybe I went in on someone's bad day....,– Best Mexican place for lunch in the financial district.,Restaurant,Different,1.0,-0.4042017694459621,-0.4042017459869385
pair_1137,Ok.... – Maybe I went in on someone's bad day....,I don't know if I'll be back....,Restaurant,Same,2.333333333,0.8551866317100618,0.8551865816116333
pair_1138,I don't know if I'll be back....,This place rocks!!,Restaurant,Different,1.5,0.0692469401130873,0.06924693286418915
pair_1139,I don't know if I'll be back....,– Best Mexican place for lunch in the financial district.,Restaurant,Different,1.25,-0.3573224465478331,-0.35732245445251465
pair_114,I'm sure you won't regret making this purchase.,I plan on using my MacBook Pro for a long time.,Laptop,Same,2.666666667,0.6662963877964455,0.6662964224815369
pair_1140,It was decent but nothing exceptional.,"I know many people have their favorite types of pizza and pizza places, but Mioposto's pizza lacks quality and good taste.",Restaurant,Different,2.0,0.7324432122574921,0.7324431538581848
pair_1141,It was decent but nothing exceptional.,"To be honest, I've had better frozen pizza.",Restaurant,Different,2.25,0.328303397195437,0.32830339670181274
pair_1142,It was decent but nothing exceptional.,"Great Pizza, Poor Service",Restaurant,Different,1.5,0.22988631598524434,0.22988632321357727
pair_1143,It was decent but nothing exceptional.,"– Love their pizza, especially the mushroom pizza.",Restaurant,Different,1.25,-0.24888252415043155,-0.24888256192207336
pair_1144,It was decent but nothing exceptional.,Also love their caeser salad.,Restaurant,Different,1.333333333,-0.26151545622249484,-0.26151546835899353
pair_1145,It was decent but nothing exceptional.,Try the Pizza Ensalata!,Restaurant,Different,2.25,-0.062092123340640626,-0.062092125415802
pair_1146,Well I guess it's hard to be seated when one is invisible to the staff.,We stood there for 10 minutes while employees walked back and forth ignoring us.,Restaurant,Same,3.0,0.6594917105035889,0.6594916582107544
pair_1147,Well I guess it's hard to be seated when one is invisible to the staff.,Once seated it took about 30 minutes to finally get the meal.,Restaurant,Same,2.333333333,0.6135406052545512,0.613540530204773
pair_1148,Well I guess it's hard to be seated when one is invisible to the staff.,Poor customer service/poor pizza.,Restaurant,Same,3.0,0.6766224108444446,0.6766222715377808
pair_1149,Well I guess it's hard to be seated when one is invisible to the staff.,"– As with most restaurants in Seattle, Mioposto's service was bad and the food was overpriced.",Restaurant,Same,2.333333333,0.68645946165878,0.6864594221115112
pair_115,I am really sorry I bought this machine.,"I have used this product for only 2 days, but I can't wait to use it more.",Laptop,Different,0.666666667,0.012997372779153582,0.012997372075915337
pair_1150,Well I guess it's hard to be seated when one is invisible to the staff.,"Prefer to order it and pick it up though because I don't like the servers, one young woman in particular.",Restaurant,Same,2.5,0.7078492172124872,0.7078491449356079
pair_1151,Well I guess it's hard to be seated when one is invisible to the staff.,She doesn't make you feel welcome and treats you like an annoyance.,Restaurant,Same,3.0,0.7429250728780473,0.7429249882698059
pair_1152,Well I guess it's hard to be seated when one is invisible to the staff.,"But she is very friendly with certain people, making it even more annoying.",Restaurant,Same,3.0,0.5729191980074656,0.5729191303253174
pair_1153,Well I guess it's hard to be seated when one is invisible to the staff.,Management should really take notice and train their waitstaff and teach them some proper manners.,Restaurant,Same,3.0,-0.123517812870096,-0.12351780384778976
pair_1154,Well I guess it's hard to be seated when one is invisible to the staff.,"I've always found the wait staff and, if you sit at the bar, the cooks very friendly.",Restaurant,Different,2.0,-0.29546330388424424,-0.2954632639884949
pair_1155,We stood there for 10 minutes while employees walked back and forth ignoring us.,Once seated it took about 30 minutes to finally get the meal.,Restaurant,Same,3.0,0.6424181139735282,0.6424181461334229
pair_1156,We stood there for 10 minutes while employees walked back and forth ignoring us.,Poor customer service/poor pizza.,Restaurant,Same,2.75,0.8611839919904539,0.8611840009689331
pair_1157,We stood there for 10 minutes while employees walked back and forth ignoring us.,"– As with most restaurants in Seattle, Mioposto's service was bad and the food was overpriced.",Restaurant,Same,3.0,0.8785914827786978,0.8785915970802307
pair_1158,We stood there for 10 minutes while employees walked back and forth ignoring us.,"Prefer to order it and pick it up though because I don't like the servers, one young woman in particular.",Restaurant,Same,2.333333333,0.6967682104597256,0.6967682838439941
pair_1159,We stood there for 10 minutes while employees walked back and forth ignoring us.,She doesn't make you feel welcome and treats you like an annoyance.,Restaurant,Same,3.25,0.8361705951259086,0.8361706733703613
