pair_id,model_similarity
pair_1132,0.273079134
pair_1133,0.277002116
pair_1134,0.297391889
pair_1135,0.288589045
pair_1136,0.29200271
pair_1137,0.314660965
pair_1138,0.275160052
pair_1139,0.270864616
pair_114,0.29109348
pair_1140,0.293033198
pair_1141,0.296413806
pair_1142,0.310331209
pair_1143,0.273313969
pair_1144,0.276420282
pair_1145,0.27432605
pair_1146,0.301511017
pair_1147,0.340502605
pair_1148,0.27564116
pair_1149,0.281158641
pair_115,0.282520946
pair_1150,0.328484443
pair_1151,0.292599094
pair_1152,0.294451123
pair_1153,0.293184799
pair_1154,0.349693066
pair_1155,0.350599575
pair_1156,0.272978186
pair_1157,0.273380211
pair_1158,0.280170192
pair_1159,0.277976816
pair_116,0.271708283
pair_1160,0.289735081
pair_1161,0.284620639
pair_1162,0.295866288
pair_1163,0.274988118
pair_1164,0.281391445
pair_1165,0.279981286
pair_1166,0.294660888
pair_1167,0.279580709
pair_1168,0.302860404
pair_1169,0.303163472
pair_117,0.269970881
pair_1170,0.29037997
pair_1171,0.304817042
pair_1172,0.306263073
pair_1173,0.293131612
pair_1174,0.285159049
pair_1175,0.279619128
pair_1176,0.276855117
pair_1177,0.27486245
pair_1178,0.324031751
pair_1179,0.290889538
pair_118,0.259293176
pair_1180,0.356319747
pair_1181,0.29541393
pair_1182,0.383644915
pair_1183,0.28889538
pair_1184,0.286703345
pair_1185,0.293179733
pair_1186,0.302639174
pair_1187,0.295763659
pair_1188,0.296342541
pair_1189,0.325638634
pair_119,0.266268826
pair_1190,0.279257231
pair_1191,0.268824245
pair_1192,0.270651418
pair_1193,0.279715482
pair_1194,0.279477016
pair_1195,0.276394949
pair_1196,0.281243664
pair_1197,0.280602621
pair_1198,0.280795723
pair_1199,0.289550883
pair_12,0.336689483
pair_120,0.331707436
pair_1200,0.396492471
pair_1201,0.31118609
pair_1202,0.371290282
pair_1203,0.378302418
pair_1204,0.305192866
pair_1205,0.397416572
pair_1206,0.396117835
pair_1207,0.300649906
pair_1208,0.380439056
pair_1209,0.37741431
pair_121,0.255183316
pair_1210,0.409582805
pair_1211,0.314438425
pair_1212,0.30210982
pair_1213,0.319255826
pair_1214,0.313830491
pair_1215,0.295547479
pair_1216,0.339256928
pair_1217,0.293349042
pair_1218,0.295421423
pair_1219,0.285940026
pair_122,0.276537962
pair_1220,0.327138637
pair_1221,0.307984795
pair_1222,0.293531163
pair_1223,0.322269633
pair_1224,0.319186476
pair_1225,0.256291895
pair_1226,0.255585804
pair_1227,0.27000871
pair_1228,0.255300109
pair_1229,0.34927815
pair_123,0.274388094
pair_1230,0.274950107
pair_1231,0.323904518
pair_1232,0.288877687
pair_1233,0.268578151
pair_1234,0.299210748
pair_1235,0.303393973
pair_1236,0.27264651
pair_1237,0.410782892
pair_1238,0.403938263
pair_1239,0.289161025
pair_124,0.328056968
pair_1240,0.298976828
pair_1241,0.2701513
pair_1242,0.282148421
pair_1243,0.2888122
pair_1244,0.277714232
pair_1245,0.297550409
pair_1246,0.291233786
pair_1247,0.316853539
pair_1248,0.27063024
pair_1249,0.309894281
pair_125,0.268822497
pair_1250,0.29113728
pair_1251,0.293009922
pair_1252,0.287590269
pair_1253,0.298293867
pair_1254,0.265462707
pair_1255,0.269867313
pair_1256,0.283975278
pair_1257,0.278410854
pair_1258,0.273274882
pair_1259,0.274764224
pair_126,0.272955905
pair_1260,0.432888535
pair_1261,0.284548806
pair_1262,0.274854047
pair_1263,0.28755756
pair_1264,0.329144601
pair_1265,0.381694041
pair_1266,0.279405715
pair_1267,0.270812287
pair_1268,0.39843013
pair_1269,0.283994478
pair_127,0.284905482
pair_1270,0.298097812
pair_1271,0.347368403
pair_1272,0.263077993
pair_1273,0.454389922
pair_1274,0.287246621
pair_1275,0.275965881
pair_1276,0.364388352
pair_1277,0.275042038
pair_1278,0.276466936
pair_1279,0.27168273
pair_128,0.279709676
pair_1280,0.389025675
pair_1281,0.269971697
pair_1282,0.295654571
pair_1283,0.278849158
pair_1284,0.293113863
pair_1285,0.291721652
pair_1286,0.286654928
pair_1287,0.297475523
pair_1288,0.308623055
pair_1289,0.312099231
pair_129,0.283819807
pair_1290,0.393622003
pair_1291,0.281728353
pair_1292,0.309890033
pair_1293,0.29445892
pair_1294,0.280009767
pair_1295,0.302580588
pair_1296,0.274299279
pair_1297,0.313959031
pair_1298,0.304929185
pair_1299,0.2910084
pair_13,0.345219735
pair_130,0.290078787
pair_1300,0.282976657
pair_1301,0.401406238
pair_1302,0.391629996
pair_1303,0.286731818
pair_1304,0.292056924
pair_1305,0.261892992
pair_1306,0.284171183
pair_1307,0.283444737
pair_1308,0.266091653
pair_1309,0.439709318
pair_131,0.289721263
pair_1310,0.288810856
pair_1311,0.3895301
pair_1312,0.306560044
pair_1313,0.288226262
pair_1314,0.304239189
pair_1315,0.329389603
pair_1316,0.26908347
pair_1317,0.289116698
pair_1318,0.287256216
pair_1319,0.353410971
pair_132,0.284538847
pair_1320,0.373039046
pair_1321,0.273144266
pair_1322,0.333635084
pair_1323,0.344580426
pair_1324,0.335584891
pair_1325,0.286019133
pair_1326,0.354561903
pair_1327,0.282885485
pair_1328,0.338554664
pair_1329,0.290113142
pair_133,0.292400472
pair_1330,0.297101332
pair_1331,0.287512542
pair_1332,0.27646863
pair_1333,0.425416939
pair_1334,0.371231784
pair_1335,0.352564184
pair_1336,0.287868234
pair_1337,0.293401877
pair_1338,0.309235646
pair_1339,0.260718058
pair_134,0.291492964
pair_1340,0.286654131
pair_1341,0.264820277
pair_1342,0.267463109
pair_1343,0.357141356
pair_1344,0.267323181
pair_1345,0.363098303
pair_1346,0.294074722
pair_1347,0.348595926
pair_1348,0.339123977
pair_1349,0.342388517
pair_135,0.270531898
pair_1350,0.273655624
pair_1351,0.343051958
pair_1352,0.323706459
pair_1353,0.275150659
pair_1354,0.350543748
pair_1355,0.270745917
pair_1356,0.266066635
pair_1357,0.273390463
pair_1358,0.310247357
pair_1359,0.296754428
pair_136,0.261208974
pair_1360,0.408138843
pair_1361,0.273580379
pair_1362,0.284235187
pair_1363,0.31340504
pair_1364,0.267165759
pair_1365,0.28249758
pair_1366,0.287845849
pair_1367,0.283611587
pair_1368,0.288457317
pair_1369,0.343157301
pair_137,0.29074961
pair_1370,0.261805378
pair_1371,0.455751613
pair_1372,0.338321048
pair_1373,0.261678399
pair_1374,0.373354328
pair_1375,0.264885559
pair_1376,0.356312549
pair_1377,0.264579866
pair_1378,0.279880519
pair_1379,0.416013377
pair_138,0.263242995
pair_1380,0.280172708
pair_1381,0.330009837
pair_1382,0.278068925
pair_1383,0.395159778
pair_1384,0.354326919
pair_1385,0.292266798
pair_1386,0.328363011
pair_1387,0.259377662
pair_1388,0.319816107
pair_1389,0.284678871
pair_139,0.276725088
pair_1390,0.281116524
pair_1391,0.287871895
pair_1392,0.27048054
pair_1393,0.290268427
pair_1394,0.289798192
pair_1395,0.272771027
pair_1396,0.283101837
pair_1397,0.271735891
pair_1398,0.28895362
pair_1399,0.288413513
pair_14,0.283164042
pair_140,0.275134027
pair_1400,0.289195477
pair_1401,0.287939632
pair_1402,0.281063776
pair_1403,0.270548205
pair_1404,0.287612765
pair_1405,0.296057599
pair_1406,0.286457882
pair_1407,0.308344642
pair_1408,0.437597027
pair_1409,0.520751292
pair_141,0.270572204
pair_1410,0.255308537
pair_1411,0.262705147
pair_1412,0.27587587
pair_1413,0.275826594
pair_1414,0.270355754
pair_1415,0.272125954
pair_1416,0.410000187
pair_1417,0.264187644
pair_1418,0.279467823
pair_1419,0.264687878
pair_142,0.270594604
pair_1420,0.272970988
pair_1421,0.265034783
pair_1422,0.276408438
pair_1423,0.279326459
pair_1424,0.269730748
pair_1425,0.261867713
pair_1426,0.276342145
pair_1427,0.288521036
pair_1428,0.277208141
pair_1429,0.376529676
pair_143,0.292582367
pair_1430,0.280441939
pair_1431,0.298341119
pair_1432,0.278363656
pair_1433,0.276894122
pair_1434,0.28886899
pair_1435,0.28177917
pair_1436,0.278129625
pair_1437,0.309512835
pair_1438,0.286883348
pair_1439,0.292420228
pair_144,0.272899747
pair_1440,0.294360995
pair_1441,0.279964623
pair_1442,0.275713218
pair_1443,0.267853033
pair_1444,0.32305197
pair_1445,0.263410217
pair_1446,0.279625309
pair_1447,0.285500024
pair_1448,0.293130549
pair_1449,0.291113208
pair_145,0.278636709
pair_1450,0.341417706
pair_1451,0.334159932
pair_1452,0.289316575
pair_1453,0.346973658
pair_1454,0.315729258
pair_1455,0.386702266
pair_1456,0.310547365
pair_1457,0.264582019
pair_1458,0.283523469
pair_1459,0.28829669
pair_146,0.283679728
pair_1460,0.303101028
pair_1461,0.314048279
pair_1462,0.2877884
pair_1463,0.272860595
pair_1464,0.274181383
pair_1465,0.320813776
pair_1466,0.284441347
pair_1467,0.28295124
pair_1468,0.297693896
pair_1469,0.286781387
pair_147,0.272137931
pair_1470,0.291165138
pair_1471,0.348400756
pair_1472,0.281048462
pair_1473,0.279991484
pair_1474,0.330270722
pair_1475,0.334900226
pair_1476,0.29330912
pair_1477,0.279506634
pair_1478,0.265047489
pair_1479,0.294529989
pair_148,0.32587402
pair_1480,0.27887691
pair_1481,0.288528499
pair_1482,0.301609803
pair_1483,0.283502868
pair_1484,0.271315927
pair_1485,0.294529825
pair_1486,0.275184398
pair_1487,0.263274523
pair_1488,0.292294494
pair_1489,0.291203229
pair_149,0.286653729
pair_1490,0.335398205
pair_1491,0.284658326
pair_1492,0.280824809
pair_1493,0.281357317
pair_1494,0.283551512
pair_1495,0.263393865
pair_1496,0.277130344
pair_1497,0.275080085
pair_1498,0.260935583
pair_1499,0.27058241
pair_15,0.305434601
pair_150,0.268451882
pair_1500,0.262298887
pair_1501,0.266881919
pair_1502,0.27242275
pair_1503,0.265610881
pair_1504,0.271268091
pair_1505,0.271089506
pair_1506,0.276197889
pair_1507,0.273026997
pair_1508,0.348349895
pair_1509,0.336083061
pair_151,0.278804265
pair_1510,0.279103452
pair_1511,0.281719952
pair_1512,0.273300308
pair_1513,0.294531297
pair_1514,0.368413081
pair_1515,0.278775562
pair_1516,0.346139645
pair_1517,0.292507046
pair_1518,0.274432395
pair_1519,0.303599567
pair_152,0.275747506
pair_1520,0.300201304
pair_1521,0.373384919
pair_1522,0.343510431
pair_1523,0.268939618
pair_1524,0.271365055
pair_1525,0.258891342
pair_1526,0.283240604
pair_1527,0.271367444
pair_1528,0.288394957
pair_1529,0.311624681
pair_153,0.266153759
pair_1530,0.267989302
pair_1531,0.293863055
pair_1532,0.275125452
pair_1533,0.278357605
pair_1534,0.273225509
pair_1535,0.271396254
pair_1536,0.277695905
pair_1537,0.269933965
pair_1538,0.325937914
pair_1539,0.289489996
pair_154,0.286551615
pair_1540,0.271495986
pair_1541,0.293418008
pair_1542,0.294808647
pair_1543,0.298602018
pair_1544,0.274861408
pair_1545,0.261955483
pair_1546,0.26876781
pair_1547,0.262593529
pair_1548,0.28250926
pair_1549,0.298355881
pair_155,0.285625402
pair_1550,0.333431654
pair_1551,0.287615385
pair_1552,0.426188742
pair_1553,0.288929018
pair_1554,0.281489552
pair_1555,0.272113311
pair_1556,0.288649209
pair_1557,0.295705392
pair_1558,0.294333093
pair_1559,0.277129429
pair_156,0.269957053
pair_1560,0.294837863
pair_1561,0.268230649
pair_1562,0.278292051
pair_1563,0.325942209
pair_1564,0.283075741
pair_1565,0.27384265
pair_1566,0.287411267
pair_1567,0.276631889
pair_1568,0.277719557
pair_1569,0.313568534
pair_157,0.272447901
pair_1570,0.26265841
pair_1571,0.350453606
pair_1572,0.26781231
pair_1573,0.252315392
pair_1574,0.287970851
pair_1575,0.283050789
pair_1576,0.276652635
pair_1577,0.276652635
pair_1578,0.270177565
pair_1579,0.268944635
pair_158,0.265848472
pair_1580,0.28607149
pair_1581,0.275243424
pair_1582,0.263605472
pair_1583,0.295754405
pair_1584,0.267793999
pair_1585,0.253089566
pair_1586,0.263705729
pair_1587,0.36811588
pair_1588,0.247639932
pair_1589,0.264903704
pair_159,0.274929305
pair_1590,0.255355343
pair_1591,0.28607149
pair_1592,0.258808951
pair_1593,0.286941701
pair_1594,0.377508216
pair_1595,0.28252533
pair_1596,0.3690547
pair_1597,0.258985697
pair_1598,0.286218454
pair_1599,0.32686786
pair_16,0.280420063
pair_160,0.283585247
pair_1600,0.277794717
pair_1601,0.292815292
pair_1602,0.270329981
pair_1603,0.259652813
pair_1604,0.400308951
pair_1605,0.296084619
pair_1606,0.296084619
pair_1607,0.436970469
pair_1608,0.285212946
pair_1609,0.29006898
pair_161,0.315901005
pair_1610,0.305275906
pair_1611,0.299734493
pair_1612,0.363174695
pair_1613,0.283614483
pair_1614,0.296387279
pair_1615,0.274688419
pair_1616,0.279537476
pair_1617,0.333802846
pair_1618,0.277111847
pair_1619,0.296756288
pair_162,0.26594752
pair_1620,0.292295261
pair_1621,0.301491696
pair_1622,0.303899585
pair_1623,0.279342868
pair_1624,0.299560078
pair_1625,0.29408143
pair_1626,0.295093367
pair_1627,0.275840348
pair_1628,0.294701838
pair_1629,0.364176205
pair_163,0.268832028
pair_1630,0.290785747
pair_1631,0.322469867
pair_1632,0.297514584
pair_1633,0.295445604
pair_1634,0.297836038
pair_1635,0.305767188
pair_164,0.277248014
pair_165,0.26506638
pair_166,0.295563697
pair_167,0.274024495
pair_168,0.29184581
pair_169,0.277546578
pair_17,0.271823108
pair_170,0.290120702
pair_171,0.342073195
pair_172,0.367483471
pair_173,0.290047057
pair_174,0.37286541
pair_175,0.290018598
pair_176,0.288552615
pair_177,0.296937168
pair_178,0.277335313
pair_179,0.324196358
pair_18,0.276493396
pair_180,0.327278635
pair_181,0.278246029
pair_182,0.297421058
pair_183,0.273609729
pair_184,0.263017126
pair_185,0.258561994
pair_186,0.263955514
pair_187,0.272436107
pair_188,0.260781902
pair_189,0.268875442
pair_19,0.340245927
pair_190,0.30333073
pair_191,0.298016375
pair_192,0.307582803
pair_193,0.299497147
pair_194,0.266380327
pair_195,0.259540616
pair_196,0.286252324
pair_197,0.29141373
pair_198,0.328261998
pair_199,0.268385554
pair_2,0.287572822
pair_20,0.293080383
pair_200,0.333824858
pair_201,0.266247261
pair_202,0.28487814
pair_203,0.265662777
pair_204,0.277017911
pair_205,0.308553731
pair_206,0.281747755
pair_207,0.327985037
pair_208,0.289136449
pair_209,0.281524199
pair_21,0.284774932
pair_210,0.258630369
pair_211,0.272242693
pair_212,0.266831073
pair_213,0.266937245
pair_214,0.26754399
pair_215,0.36952306
pair_216,0.341934853
pair_217,0.261985582
pair_218,0.265845216
pair_219,0.276835192
pair_22,0.279017486
pair_220,0.270614973
pair_221,0.301852755
pair_222,0.27536078
pair_223,0.265942892
pair_224,0.322802198
pair_225,0.275610475
pair_226,0.273689278
pair_227,0.409106578
pair_228,0.348505152
pair_229,0.339437702
pair_23,0.271283266
pair_230,0.263604377
pair_231,0.273742539
pair_232,0.281464063
pair_233,0.280339125
pair_234,0.342937721
pair_235,0.286575771
pair_236,0.282396084
pair_237,0.28499256
pair_238,0.292942933
pair_239,0.275049409
pair_24,0.326630951
pair_240,0.268128174
pair_241,0.409708707
pair_242,0.273503249
pair_243,0.268924377
pair_244,0.283896377
pair_245,0.285303929
pair_246,0.273294142
pair_247,0.294486774
pair_248,0.294417134
pair_249,0.278318316
pair_25,0.27117407
pair_250,0.283067839
pair_251,0.284165649
pair_252,0.287013934
pair_253,0.270402202
pair_254,0.327278468
pair_255,0.281232674
pair_256,0.266277469
pair_257,0.323509057
pair_258,0.400403661
pair_259,0.288539989
pair_26,0.276324867
pair_260,0.274872129
pair_261,0.292558214
pair_262,0.271510039
pair_263,0.306178041
pair_264,0.303164831
pair_265,0.291725066
pair_266,0.289724218
pair_267,0.301503776
pair_268,0.278427907
pair_269,0.290192334
pair_27,0.275817597
pair_270,0.289393564
pair_271,0.32077231
pair_272,0.272972601
pair_273,0.307809423
pair_274,0.279671709
pair_275,0.279836555
pair_276,0.29048735
pair_277,0.276651329
pair_278,0.271762033
pair_279,0.271811738
pair_28,0.263506812
pair_280,0.272958934
pair_281,0.424550482
pair_282,0.288679941
pair_283,0.279411193
pair_284,0.290775113
pair_285,0.293504496
pair_286,0.271192286
pair_287,0.24633922
pair_288,0.260204002
pair_289,0.29461757
pair_29,0.276530721
pair_290,0.267744675
pair_291,0.282476674
pair_292,0.272356573
pair_293,0.26298536
pair_294,0.260519398
pair_295,0.256577985
pair_296,0.264168166
pair_297,0.260694341
pair_298,0.244501806
pair_299,0.276286648
pair_3,0.259252183
pair_30,0.279490785
pair_300,0.263095734
pair_301,0.274380607
pair_302,0.259020348
pair_303,0.273929251
pair_304,0.272156351
pair_305,0.277498541
pair_306,0.309975481
pair_307,0.264853942
pair_308,0.349929948
pair_309,0.296853439
pair_31,0.466460367
pair_310,0.29746274
pair_311,0.279392403
pair_312,0.303038797
pair_313,0.296768463
pair_314,0.29408528
pair_315,0.329777933
pair_316,0.315278965
pair_317,0.423639337
pair_318,0.280196163
pair_319,0.380932511
pair_32,0.275203678
pair_320,0.285573943
pair_321,0.279612395
pair_322,0.280331301
pair_323,0.278069759
pair_324,0.347701676
pair_325,0.316872281
pair_326,0.323422722
pair_327,0.334903285
pair_328,0.331084233
pair_329,0.296777329
pair_33,0.282520784
pair_330,0.28038416
pair_331,0.291543209
pair_332,0.293470351
pair_333,0.274631456
pair_334,0.2831523
pair_335,0.319598567
pair_336,0.287394313
pair_337,0.283812693
pair_338,0.280041176
pair_339,0.276453928
pair_34,0.274239088
pair_340,0.283122469
pair_341,0.310603811
pair_342,0.325799581
pair_343,0.285060114
pair_344,0.270784303
pair_345,0.31720797
pair_346,0.378779703
pair_347,0.274223935
pair_348,0.269173351
pair_349,0.265003041
pair_35,0.295924092
pair_350,0.274353113
pair_351,0.269292169
pair_352,0.381328151
pair_353,0.273173865
pair_354,0.28856233
pair_355,0.282400929
pair_356,0.272551795
pair_357,0.326186381
pair_358,0.276553418
pair_359,0.280663247
pair_36,0.275836896
pair_360,0.281733128
pair_361,0.263734407
pair_362,0.27439171
pair_363,0.269704219
pair_364,0.261984368
pair_365,0.318972502
pair_366,0.278369127
pair_367,0.287472836
pair_368,0.376298918
pair_369,0.296267283
pair_37,0.274521199
pair_370,0.297784211
pair_371,0.266123236
pair_372,0.267530477
pair_373,0.273893686
pair_374,0.273690543
pair_375,0.323879273
pair_376,0.26785616
pair_377,0.268822613
pair_378,0.281305944
pair_379,0.287812512
pair_38,0.255893948
pair_380,0.274097948
pair_381,0.286830812
pair_382,0.289935387
pair_383,0.278714309
pair_384,0.273073196
pair_385,0.288106199
pair_386,0.286696694
pair_387,0.327583273
pair_388,0.279208466
pair_389,0.283523853
pair_39,0.276031944
pair_390,0.279631188
pair_391,0.270499857
pair_392,0.291044795
pair_393,0.301449979
pair_394,0.301960363
pair_395,0.273129958
pair_396,0.304245185
pair_397,0.345541898
pair_398,0.350739626
pair_399,0.326510031
pair_4,0.27497324
pair_40,0.254355744
pair_400,0.276937386
pair_401,0.270360295
pair_402,0.268180389
pair_403,0.290351642
pair_404,0.323176391
pair_405,0.346815751
pair_406,0.289169349
pair_407,0.267640438
pair_408,0.281452507
pair_409,0.282874322
pair_41,0.258990308
pair_410,0.276544588
pair_411,0.323531243
pair_412,0.402068855
pair_413,0.329599248
pair_414,0.272666001
pair_415,0.27420015
pair_416,0.270417282
pair_417,0.271749675
pair_418,0.269133685
pair_419,0.286845979
pair_42,0.298774037
pair_420,0.285504137
pair_421,0.270187893
pair_422,0.285434289
pair_423,0.267684271
pair_424,0.276999521
pair_425,0.274244905
pair_426,0.266430267
pair_427,0.28579761
pair_428,0.275004128
pair_429,0.282091185
pair_43,0.264590684
pair_430,0.320275573
pair_431,0.322545449
pair_432,0.313044079
pair_433,0.348555159
pair_434,0.313590306
pair_435,0.312500383
pair_436,0.281092854
pair_437,0.281479446
pair_438,0.27873793
pair_439,0.346075444
pair_44,0.276187796
pair_440,0.271905317
pair_441,0.265081548
pair_442,0.338786458
pair_443,0.281081711
pair_444,0.280749601
pair_445,0.258106506
pair_446,0.266670871
pair_447,0.273602242
pair_448,0.267590012
pair_449,0.27397903
pair_45,0.303521804
pair_450,0.287852306
pair_451,0.273330421
pair_452,0.266004626
pair_453,0.278171239
pair_454,0.268848371
pair_455,0.254547137
pair_456,0.265924177
pair_457,0.273624704
pair_458,0.287312235
pair_459,0.290311145
pair_46,0.295856635
pair_460,0.289174357
pair_461,0.281840722
pair_462,0.270091381
pair_463,0.290299251
pair_464,0.263976906
pair_465,0.269723771
pair_466,0.292872855
pair_467,0.280028909
pair_468,0.287487471
pair_469,0.28289258
pair_47,0.28916005
pair_470,0.26163437
pair_471,0.334232282
pair_472,0.27720914
pair_473,0.398404505
pair_474,0.273946696
pair_475,0.267761802
pair_476,0.319299742
pair_477,0.289077102
pair_478,0.291163203
pair_479,0.284151106
pair_48,0.289843843
pair_480,0.267759223
pair_481,0.274956154
pair_482,0.539496462
pair_483,0.293449773
pair_484,0.267785477
pair_485,0.281021995
pair_486,0.284108204
pair_487,0.295374922
pair_488,0.276262014
pair_489,0.27035259
pair_49,0.383777906
pair_490,0.281345304
pair_491,0.28035458
pair_492,0.289007712
pair_493,0.281256334
pair_494,0.285025406
pair_495,0.273232446
pair_496,0.283394847
pair_497,0.388365719
pair_498,0.268098175
pair_499,0.266458852
pair_5,0.271708807
pair_50,0.273047155
pair_500,0.273623025
pair_501,0.275071153
pair_502,0.283113403
pair_503,0.275709076
pair_504,0.267428687
pair_505,0.276405658
pair_506,0.290935055
pair_507,0.281561285
pair_508,0.331899745
pair_509,0.267033421
pair_51,0.284619337
pair_510,0.273013248
pair_511,0.259846762
pair_512,0.27838736
pair_513,0.263602519
pair_514,0.273694758
pair_515,0.286866768
pair_516,0.276043249
pair_517,0.267778346
pair_518,0.306089138
pair_519,0.28696768
pair_52,0.280728413
pair_520,0.268907019
pair_521,0.290982706
pair_522,0.284354482
pair_523,0.343098976
pair_524,0.264015438
pair_525,0.279972155
pair_526,0.280126575
pair_527,0.269119295
pair_528,0.269632627
pair_529,0.28468683
pair_53,0.291895371
pair_530,0.288845643
pair_531,0.292364938
pair_532,0.283916243
pair_533,0.289596389
pair_534,0.322393744
pair_535,0.294081232
pair_536,0.29295756
pair_537,0.283651678
pair_538,0.277444756
pair_539,0.278799464
pair_54,0.414456811
pair_540,0.270661463
pair_541,0.263458051
pair_542,0.293053104
pair_543,0.281556793
pair_544,0.276077965
pair_545,0.292153992
pair_546,0.265522888
pair_547,0.279739695
pair_548,0.304462395
pair_549,0.27076486
pair_55,0.282109529
pair_550,0.275823628
pair_551,0.325126027
pair_552,0.274371081
pair_553,0.284141098
pair_554,0.26792894
pair_555,0.278807289
pair_556,0.272326037
pair_557,0.369424983
pair_558,0.270630382
pair_559,0.287352817
pair_56,0.275364051
pair_560,0.275997767
pair_561,0.290516648
pair_562,0.280946989
pair_563,0.260407529
pair_564,0.300128602
pair_565,0.305497411
pair_566,0.280342809
pair_567,0.290929407
pair_568,0.282643984
pair_569,0.272142597
pair_57,0.305732152
pair_570,0.273172681
pair_571,0.269255544
pair_572,0.275047347
pair_573,0.27646038
pair_574,0.26652259
pair_575,0.254774032
pair_576,0.266224342
pair_577,0.262168846
pair_578,0.269536418
pair_579,0.256899202
pair_58,0.319597094
pair_580,0.273902718
pair_581,0.269738506
pair_582,0.331809723
pair_583,0.299348824
pair_584,0.268433915
pair_585,0.34741823
pair_586,0.324130037
pair_587,0.300763632
pair_588,0.2880041
pair_589,0.291121142
pair_59,0.282603277
pair_590,0.280546334
pair_591,0.263928117
pair_592,0.267305278
pair_593,0.270545985
pair_594,0.26740547
pair_595,0.289488709
pair_596,0.267128233
pair_597,0.268579738
pair_598,0.261808172
pair_599,0.273389541
pair_6,0.341226882
pair_60,0.275715556
pair_600,0.294289156
pair_601,0.269975996
pair_602,0.255989656
pair_603,0.297987609
pair_604,0.274404246
pair_605,0.287805667
pair_606,0.255042519
pair_607,0.309812048
pair_608,0.266981584
pair_609,0.273488274
pair_61,0.273139043
pair_610,0.261854419
pair_611,0.269074476
pair_612,0.264999141
pair_613,0.27277243
pair_614,0.264068601
pair_615,0.281554952
pair_616,0.274866356
pair_617,0.298281532
pair_618,0.295517999
