pair_id,sent1_text,sent2_text,domain,group,avg,model_similarity,model_similarity2
pair_1019,"However, the value and service are both severely lacking.",The nicest waiters in town.,Restaurant,Different,1.0,-0.34877271748174055,-0.34877267479896545
pair_102,I would recommend it to anyone.,"Out of all the laptops I have owned, this is by far the best!",Laptop,Same,3.0,0.8240139472635204,0.8240139484405518
pair_1020,"However, the value and service are both severely lacking.","On weekends, you might have to wait for couple hours.",Restaurant,Different,3.0,0.235056491264243,0.23505650460720062
pair_1021,"However, the value and service are both severely lacking.",The service was courteous and attentive.,Restaurant,Different,0.666666667,-0.30827249982717553,-0.30827248096466064
pair_1022,"However, the value and service are both severely lacking.",6pm on a Sat before a Broadway play and we were quickly seated and served.,Restaurant,Different,1.0,0.33983081623174005,0.33983081579208374
pair_1023,"However, the value and service are both severely lacking.",great service.,Restaurant,Different,0.333333333,-0.29811323446667704,-0.29811322689056396
pair_1024,"However, the value and service are both severely lacking.",The service ranges from mediocre to offensive.,Restaurant,Same,3.75,0.7731243415438308,0.7731243968009949
pair_1025,The service ranges from mediocre to offensive.,and the waiter suggested a perfect sake!!,Restaurant,Different,1.0,-0.2694112434832918,-0.26941123604774475
pair_1026,The service ranges from mediocre to offensive.,"The only problem would be the wait, but we usually just have a drink in the front while waiting.",Restaurant,Different,2.25,0.09498958498892729,0.0949895828962326
pair_1027,The service ranges from mediocre to offensive.,The waiters are very experienced and helpful with pairing your drink choice to your food tastes or vice versa.,Restaurant,Different,0.666666667,-0.20809011151499268,-0.20809012651443481
pair_1028,The service ranges from mediocre to offensive.,The nicest waiters in town.,Restaurant,Different,0.75,-0.23641284492737524,-0.23641285300254822
pair_1029,The service ranges from mediocre to offensive.,"On weekends, you might have to wait for couple hours.",Restaurant,Different,2.25,0.2901444890252842,0.29014453291893005
pair_103,I would recommend it to anyone.,The most disappointing purchase of my life!,Laptop,Different,0.333333333,-0.3185792262670144,-0.31857919692993164
pair_1030,The service ranges from mediocre to offensive.,The service was courteous and attentive.,Restaurant,Different,0.666666667,-0.17611145539229,-0.17611145973205566
pair_1031,The service ranges from mediocre to offensive.,6pm on a Sat before a Broadway play and we were quickly seated and served.,Restaurant,Different,0.5,0.3109415990379154,0.31094157695770264
pair_1032,The service ranges from mediocre to offensive.,great service.,Restaurant,Different,0.25,-0.16889653138121363,-0.16889652609825134
pair_1033,Freshest sushi  – I love this restaurant.,Unbeatable sushi!,Restaurant,Same,3.666666667,0.9054157171946392,0.9054155945777893
pair_1034,Freshest sushi  – I love this restaurant.,"Melt in your mouth nigiri and sashmi, and very tasty rolls too.",Restaurant,Same,3.333333333,0.9608549160860143,0.9608548283576965
pair_1035,Freshest sushi  – I love this restaurant.,Be sure to try the oyster roll.,Restaurant,Same,3.0,0.442536294571232,0.44253620505332947
pair_1036,They pay such detail to everything from miso soup to complex rolls.,"I have been here, spent tons of money on a chef special dinner and it was a major dissappointment.",Restaurant,Different,0.666666667,-0.10328732423781606,-0.10328732430934906
pair_1037,They pay such detail to everything from miso soup to complex rolls.,Unbeatable sushi!,Restaurant,Same,2.4,0.7202563391353396,0.7202562093734741
pair_1038,They pay such detail to everything from miso soup to complex rolls.,"Melt in your mouth nigiri and sashmi, and very tasty rolls too.",Restaurant,Same,3.0,0.7698051197363021,0.7698050737380981
pair_1039,They pay such detail to everything from miso soup to complex rolls.,"Best food, phenominal service ",Restaurant,Same,3.0,0.7419604402997666,0.7419602870941162
pair_104,I would recommend it to anyone.,This computer is like...  I'm lost for words.,Laptop,Same,2.666666667,-0.17208031706704507,-0.17208033800125122
pair_1040,They pay such detail to everything from miso soup to complex rolls.,Green tea creme brulee gets better each time I have it.,Restaurant,Same,3.0,0.6768615192810609,0.676861584186554
pair_1041,They pay such detail to everything from miso soup to complex rolls.,The best Chuwam Mushi I have ever had.,Restaurant,Same,2.75,0.7048205281630188,0.7048205137252808
pair_1042,They pay such detail to everything from miso soup to complex rolls.,"the fish was fresh, though it was cut very thin.",Restaurant,Same,2.333333333,-0.0744490383027443,-0.07444904744625092
pair_1043,The sashimi was the freshest and most tender I have ever tasted.,"I have been here, spent tons of money on a chef special dinner and it was a major dissappointment.",Restaurant,Different,0.666666667,-0.30664869124436933,-0.30664870142936707
pair_1044,The sashimi was the freshest and most tender I have ever tasted.,Unbeatable sushi!,Restaurant,Same,3.333333333,0.8993930224649047,0.8993929624557495
pair_1045,The sashimi was the freshest and most tender I have ever tasted.,Two thumbs up!,Restaurant,Same,2.666666667,0.4427712470651093,0.4427712857723236
pair_1046,The sashimi was the freshest and most tender I have ever tasted.,This is right up there with places in Tokyo as far as the freshness is concerned.,Restaurant,Same,3.333333333,0.9054549735463612,0.9054550528526306
pair_1047,The sashimi was the freshest and most tender I have ever tasted.,"The sushi is as fresh as it comes?you'd think ocean was in their backyard, no joke!",Restaurant,Same,3.333333333,0.795341202542782,0.7953412532806396
pair_1048,The sashimi was the freshest and most tender I have ever tasted.,The sushi was excellent and the wait staff was quick.,Restaurant,Same,3.25,0.9452929178304528,0.9452930092811584
pair_1049,The sashimi was the freshest and most tender I have ever tasted.,Amazing Spanish Mackeral special appetizer and perfect box sushi (that eel with avodcao -- um um um).,Restaurant,Same,3.0,0.9559378747450257,0.9559379816055298
pair_105,"Boot time is super fast, around anywhere from 35 seconds to 1 minute.",From time to time I get the 'spinning beach ball' that holds up progress.,Laptop,Different,1.0,0.6966956906342698,0.6966956853866577
pair_1050,The sashimi was the freshest and most tender I have ever tasted.,"Their specialty rolls are impressive, though I can't remember what we had.",Restaurant,Same,2.666666667,0.8215086003239894,0.8215086460113525
pair_1051,Their apps are all delicious.,had many dishes but the BEST was the lobster 3 ways.,Restaurant,Same,2.4,0.8494866427536234,0.8494865894317627
pair_1052,Their apps are all delicious.,"Everything, and I mean everything on the menu is delectable.",Restaurant,Same,3.333333333,0.9255105231431288,0.9255104064941406
pair_1053,Their apps are all delicious.,Best Sushi in town.,Restaurant,Same,3.0,0.9480664486066916,0.9480664730072021
pair_1054,Their apps are all delicious.,The sushi here is delicious!,Restaurant,Same,3.0,0.9732154437474497,0.9732153415679932
pair_1055,Their apps are all delicious.,Amazing Spanish Mackeral special appetizer and perfect box sushi (that eel with avodcao -- um um um).,Restaurant,Same,3.0,0.9528950639812143,0.9528951644897461
pair_1056,Their apps are all delicious.,you are with a hot date and he/she has an urge for sushi...then this might be the place.,Restaurant,Same,2.5,0.5074360520968136,0.5074359774589539
pair_1057,You are bound to have a very charming time.,absolutely fabulous!!!,Restaurant,Same,3.75,0.9409486258316896,0.9409486055374146
pair_1058,You are bound to have a very charming time.,I don't know why anyone would want to write a great review about this place.,Restaurant,Different,1.333333333,0.3060588545732028,0.3060588836669922
pair_1059,You are bound to have a very charming time.,DONOT GO!,Restaurant,Different,0.5,-0.33665883045288814,-0.33665886521339417
pair_106,"Boot time is super fast, around anywhere from 35 seconds to 1 minute.","Pros:  o It usually runs very smoothly, but Apple has an excellent support team that is always willing to help customers.",Laptop,Same,3.0,0.7697887785657552,0.7697887420654297
pair_1060,You are bound to have a very charming time.,VERY GOOD!,Restaurant,Same,3.4,0.955325665169136,0.9553256630897522
pair_1061,You are bound to have a very charming time.,Never had one single problem there.,Restaurant,Same,3.5,0.7082128627885622,0.7082128524780273
pair_1062,You are bound to have a very charming time.,"Once you're inside, the real experience begins.",Restaurant,Same,1.333333333,0.34833497466083974,0.3483349680900574
pair_1063,You are bound to have a very charming time.,Cut to the chase - this is amazing!,Restaurant,Same,3.25,0.9447564063554593,0.9447563886642456
pair_1064,You are bound to have a very charming time.,Blue Ribbon lives up to it's fantastic reputation.,Restaurant,Same,3.0,0.9372562210033377,0.9372559785842896
pair_1065,You are bound to have a very charming time.,I went here on a recommendation and will surely return time and time again.,Restaurant,Same,3.25,0.8266878117770465,0.8266876935958862
pair_1066,You are bound to have a very charming time.,What a find!,Restaurant,Same,2.5,0.8635145146198991,0.8635144233703613
pair_1067,You are bound to have a very charming time.,"There is only one place on the east coast that has it all, plus a lot more.",Restaurant,Same,3.0,0.45747477474135423,0.4574747085571289
pair_1068,You are bound to have a very charming time.,Well worth it ,Restaurant,Same,3.0,0.9535523047077459,0.9535521268844604
pair_1069,You are bound to have a very charming time.,I went there with a friend from out of town... and we were both very impressed!,Restaurant,Same,3.333333333,0.9428919364595626,0.9428919553756714
pair_107,"Boot time is super fast, around anywhere from 35 seconds to 1 minute.","Well she was right, Whatever in the world took me so long to get a computer that just works.",Laptop,Same,2.75,0.6654811777200488,0.6654811501502991
pair_1070,You are bound to have a very charming time.,One of the best Sushi place in town.,Restaurant,Same,2.75,0.939520674067521,0.9395204782485962
pair_1071,You are bound to have a very charming time.,"Its worth the wait, especially since they'll give you a call when the table is ready.",Restaurant,Same,3.0,0.906123466915946,0.9061233997344971
pair_1072,You are bound to have a very charming time.,Always good.,Restaurant,Same,3.333333333,0.9571943374406267,0.9571941494941711
pair_1073,You are bound to have a very charming time.,"I can't saybenough good things about this restaurant, and I can't wait for my next several visits.",Restaurant,Same,2.5,0.7699492787243993,0.7699492573738098
pair_1074,You are bound to have a very charming time.,Not recommanded!!!,Restaurant,Different,0.6,-0.16074979292201275,-0.16074980795383453
pair_1075,You are bound to have a very charming time.,It is not worth going at all and spend your money there!!!,Restaurant,Different,0.333333333,-0.3918822888230731,-0.3918823003768921
pair_1076,My g/f and I both agreed the food was very mediocre especially considering the price.,"Excellent food, nice ambience, fairly expensive",Restaurant,Different,1.333333333,-0.3765087497162607,-0.37650877237319946
pair_1077,My g/f and I both agreed the food was very mediocre especially considering the price.,"The appetizer was interesting, but the Creme Brulee was very savory and delicious.",Restaurant,Different,1.5,-0.40460395709521646,-0.4046039283275604
pair_1078,Service was decent.,"Should check-up on us more frequently, don't you think?",Restaurant,Different,2.0,0.16244127176301426,0.16244123876094818
pair_1079,Service was decent.,Although the service could be improved considering the money you put in.,Restaurant,Different,1.5,-0.020365884321928984,-0.020365886390209198
pair_108,"Boot time is super fast, around anywhere from 35 seconds to 1 minute.",The machine now has 10 gigs of RAM and it works just fine.,Laptop,Same,2.666666667,0.6637005747359417,0.6637005805969238
pair_1080,"Excellent food, nice ambience, fairly expensive","The appetizer was interesting, but the Creme Brulee was very savory and delicious.",Restaurant,Same,3.0,0.9397858916453014,0.9397859573364258
pair_1081,Although the service could be improved considering the money you put in.,"Should check-up on us more frequently, don't you think?",Restaurant,Same,1.6666666669999999,0.2952106908076637,0.29521065950393677
pair_1082,Best Indian food in L.A.,I can highly recommend their various saag and paneer and korma.,Restaurant,Same,2.5,0.925036055798487,0.9250360727310181
pair_1083,Best Indian food in L.A.,– I really enjoyed my meal here.,Restaurant,Same,3.0,0.9309998258946921,0.9309998154640198
pair_1084,The chicken curry and chicken tikka masala are my favorite meat dishes.,Fresh ingrediants and super tasty.,Restaurant,Same,3.0,0.9038894024339199,0.9038892984390259
pair_1085,The chicken curry and chicken tikka masala are my favorite meat dishes.,The place is the next best thing to my Moms cooking.,Restaurant,Same,3.0,0.9289025070350099,0.9289023280143738
pair_1086,The chicken curry and chicken tikka masala are my favorite meat dishes.,"Even the chickpeas, which I normally find too dry, were good.",Restaurant,Same,2.0,0.8683686863194591,0.8683686852455139
pair_1087,The chana masala (garbanzo beans) are also excellent.,I can highly recommend their various saag and paneer and korma.,Restaurant,Same,3.333333333,0.949711667285639,0.9497117400169373
pair_1088,The chana masala (garbanzo beans) are also excellent.,i highly recommend this place to all that want to try indain food for the first time.,Restaurant,Same,2.75,0.9325831050561131,0.9325831532478333
pair_1089,hidden little jem,i love this place!,Restaurant,Same,2.75,-0.19930298829417903,-0.19930298626422882
pair_109,"Boot time is super fast, around anywhere from 35 seconds to 1 minute.",I spend so much time waiting for it.,Laptop,Different,1.333333333,0.28340152320206924,0.2834015190601349
pair_1090,Never too crowded and always great service.,I appreciate their delivery too.,Restaurant,Same,2.666666667,0.9303460310031808,0.930345892906189
pair_1091,Never too crowded and always great service.,"Normally, places ask how hot you want it, but they didn't.",Restaurant,Different,1.0,-0.3435760525728895,-0.34357601404190063
pair_1092,Never too crowded and always great service.,And they packaged everything nicely so it didn't spill.,Restaurant,Same,2.75,0.8720978291935094,0.8720978498458862
pair_1093,I think I have probably tried each item on their menu at least once it is all excellent.,I can highly recommend their various saag and paneer and korma.,Restaurant,Same,3.0,0.9572474495089558,0.9572475552558899
pair_1094,I think I have probably tried each item on their menu at least once it is all excellent.,I should have thought to bring it up but never expected the food to be that mild.,Restaurant,Different,3.0,-0.2030105523979111,-0.20301054418087006
pair_1095,I can highly recommend their various saag and paneer and korma.,"Even the chickpeas, which I normally find too dry, were good.",Restaurant,Same,2.75,0.8946636123449333,0.8946636915206909
pair_1096,I appreciate their delivery too.,"Normally, places ask how hot you want it, but they didn't.",Restaurant,Different,1.5,-0.33908107520737785,-0.3390810489654541
pair_1097,I appreciate their delivery too.,And they packaged everything nicely so it didn't spill.,Restaurant,Same,3.5,0.8849189183611693,0.8849189281463623
pair_1098,i highly recommend this place to all that want to try indain food for the first time.,Fresh ingrediants and super tasty.,Restaurant,Same,3.25,0.9617270291534327,0.96172696352005
pair_1099,– I really enjoyed my meal here.,Fresh ingrediants and super tasty.,Restaurant,Same,3.25,0.9593528198889371,0.9593528509140015
pair_11,"It takes less time to power up, and if you just close the case it go into sleep mode.",Machine is flying and with parallels desktop 8 I have my old PC notebook completely functional on my MBP.,Laptop,Same,3.0,-0.3038672163022864,-0.3038672208786011
pair_110,"Boot time is super fast, around anywhere from 35 seconds to 1 minute.","Mine has been though hundreds of parties, weddings, quinces, anything involving performances, it can take it!",Laptop,Same,2.666666667,0.7627331929029241,0.7627332210540771
pair_1100,"I had yummy lamb korma, saag paneer, samosas, naan, etc.",i highly recommend this place to all that want to try indain food for the first time.,Restaurant,Same,3.4,0.939460768616144,0.9394607543945312
pair_1101,"I had yummy lamb korma, saag paneer, samosas, naan, etc.",Fresh ingrediants and super tasty.,Restaurant,Same,3.0,0.9482329243538753,0.948232889175415
pair_1102,"I had yummy lamb korma, saag paneer, samosas, naan, etc.","Even the chickpeas, which I normally find too dry, were good.",Restaurant,Same,3.0,0.9013404278565924,0.9013404250144958
pair_1103,"Normally, places ask how hot you want it, but they didn't.",And they packaged everything nicely so it didn't spill.,Restaurant,Different,1.333333333,-0.2991302327612757,-0.29913023114204407
pair_1104,I should have thought to bring it up but never expected the food to be that mild.,"Even the chickpeas, which I normally find too dry, were good.",Restaurant,Different,2.0,-0.13338041829491187,-0.13338042795658112
pair_1105,"The naan was some of the best I've had and I really enjoyed the bhartha, not too tomatoey.",The place is the next best thing to my Moms cooking.,Restaurant,Same,3.0,0.9500274820351327,0.950027346611023
pair_1106,"Even the chickpeas, which I normally find too dry, were good.",– i have been eating at this place for over 8 years now and i have never had one bad meal.,Restaurant,Same,3.25,0.5117655641498765,0.5117655396461487
pair_1107,"Even the chickpeas, which I normally find too dry, were good.",i highly recommend this place to all that want to try indain food for the first time.,Restaurant,Same,2.75,0.8958259047098176,0.8958258628845215
pair_1108,"Even the chickpeas, which I normally find too dry, were good.",The place is the next best thing to my Moms cooking.,Restaurant,Same,2.75,0.8731323256322844,0.8731321096420288
pair_1109,great lunch spot,This place rocks!!,Restaurant,Same,3.25,0.8583559549079428,0.8583559393882751
pair_111,"Boot time is super fast, around anywhere from 35 seconds to 1 minute.",Three years ago I had purchased this bad boy and it still runs great!,Laptop,Same,2.666666667,0.7699230213699729,0.7699229717254639
pair_1110,great lunch spot,– Great financial district mexican spot.,Restaurant,Same,3.5,0.9603469476648983,0.9603468775749207
pair_1111,great lunch spot,"– This is one of my top lunch spots, huge portions, fast service and amazing margaritas!!",Restaurant,Same,3.6,0.944387517485009,0.9443874359130859
pair_1112,great lunch spot,– Best Mexican place for lunch in the financial district.,Restaurant,Same,3.0,0.9534711724353392,0.9534711241722107
pair_1113,– Great financial district mexican spot.,"– This is one of my top lunch spots, huge portions, fast service and amazing margaritas!!",Restaurant,Same,2.25,0.9672375112290269,0.9672375321388245
pair_1114,"Always busy, but they are good at seating you promptly and have quick service.","– Mercedes restaurant is so tasty, the service is undeniably awesome!",Restaurant,Same,2.4,0.960560599614375,0.9605606198310852
pair_1115,"Always busy, but they are good at seating you promptly and have quick service.",You can order to go if you have to get back to the office too!,Restaurant,Same,2.75,0.5897319047824043,0.5897319316864014
pair_1116,You can order to go if you have to get back to the office too!,"– Mercedes restaurant is so tasty, the service is undeniably awesome!",Restaurant,Same,2.5,0.5482146267844481,0.5482145547866821
pair_1117,"Great food, better Margaritas!","The catering is out of this world, and Raouls chicken vegetable soup rocks my world!!!",Restaurant,Same,3.0,0.8980524662267748,0.8980523347854614
pair_1118,"– This is one of my top lunch spots, huge portions, fast service and amazing margaritas!!",This place rocks!!,Restaurant,Same,3.0,0.8851682124318994,0.885168194770813
pair_1119,Love the enchiladas and chicken soup - and be sure to check out their specials.,"The catering is out of this world, and Raouls chicken vegetable soup rocks my world!!!",Restaurant,Same,2.75,0.944758672642367,0.9447586536407471
pair_112,I'm sure you won't regret making this purchase.,I hope you don't make the same mistake...,Laptop,Different,1.5,0.06440545201699799,0.06440544873476028
pair_1120,Love the enchiladas and chicken soup - and be sure to check out their specials.,"Great food, better Margaritas!",Restaurant,Same,3.0,0.8990794000557457,0.8990793228149414
pair_1121,The cooks have been at the restaurant for years and cook family recipes.,"Great food, better Margaritas!",Restaurant,Same,3.0,0.6424029066188247,0.6424029469490051
pair_1122,my service was stellar!,"– Mercedes restaurant is so tasty, the service is undeniably awesome!",Restaurant,Same,4.0,0.9554086279437489,0.9554086923599243
pair_1123,my service was stellar!,"Always busy, but they are good at seating you promptly and have quick service.",Restaurant,Same,3.0,0.929144458386569,0.9291445016860962
pair_1124,my service was stellar!,You can order to go if you have to get back to the office too!,Restaurant,Same,2.5,0.5475572831962023,0.5475572347640991
pair_1125,my service was stellar!,the bus boy even spotted that my table was shaking a stabilized it for me.,Restaurant,Same,3.5,0.31668764096881374,0.316687673330307
pair_1126,the bus boy even spotted that my table was shaking a stabilized it for me.,"– Mercedes restaurant is so tasty, the service is undeniably awesome!",Restaurant,Same,3.0,0.32488925456321605,0.32488927245140076
pair_1127,the bus boy even spotted that my table was shaking a stabilized it for me.,"Always busy, but they are good at seating you promptly and have quick service.",Restaurant,Same,2.333333333,0.3657660087583673,0.3657660186290741
pair_1128,the bus boy even spotted that my table was shaking a stabilized it for me.,You can order to go if you have to get back to the office too!,Restaurant,Same,1.6666666669999999,0.37886527581489726,0.37886524200439453
pair_1129,"food was fine, with a some little-tastier-than-normal salsa.","The catering is out of this world, and Raouls chicken vegetable soup rocks my world!!!",Restaurant,Same,3.0,-0.1581478884233718,-0.1581479012966156
pair_113,I'm sure you won't regret making this purchase.,Have bought several laptops in last several years and hands down this has been the best ever.,Laptop,Same,3.25,0.7738122522271267,0.7738122344017029
pair_1130,If you're in the area you shouldn't be disappointed.,This place rocks!!,Restaurant,Same,3.0,0.49313144757131944,0.49313148856163025
pair_1131,If you're in the area you shouldn't be disappointed.,– Great financial district mexican spot.,Restaurant,Same,2.6,0.47623675300745627,0.4762367606163025
pair_1132,If you're in the area you shouldn't be disappointed.,Ok.... – Maybe I went in on someone's bad day....,Restaurant,Different,1.5,0.04854354697026331,0.0485435426235199
pair_1133,If you're in the area you shouldn't be disappointed.,I don't know if I'll be back....,Restaurant,Different,1.75,0.05174258480695926,0.05174259841442108
pair_1134,Ok.... – Maybe I went in on someone's bad day....,great lunch spot,Restaurant,Different,1.0,-0.3601448731769026,-0.36014485359191895
pair_1135,Ok.... – Maybe I went in on someone's bad day....,– Great financial district mexican spot.,Restaurant,Different,1.6666666669999999,-0.4001032339124677,-0.40010321140289307
pair_1136,Ok.... – Maybe I went in on someone's bad day....,– Best Mexican place for lunch in the financial district.,Restaurant,Different,1.0,-0.3929545097069316,-0.3929544687271118
pair_1137,Ok.... – Maybe I went in on someone's bad day....,I don't know if I'll be back....,Restaurant,Same,2.333333333,0.7791237918609749,0.7791237831115723
pair_1138,I don't know if I'll be back....,This place rocks!!,Restaurant,Different,1.5,-0.22838013832910886,-0.22838014364242554
pair_1139,I don't know if I'll be back....,– Best Mexican place for lunch in the financial district.,Restaurant,Different,1.25,-0.3136143749981182,-0.3136143684387207
pair_114,I'm sure you won't regret making this purchase.,I plan on using my MacBook Pro for a long time.,Laptop,Same,2.666666667,0.6969949893547959,0.6969948410987854
pair_1140,It was decent but nothing exceptional.,"I know many people have their favorite types of pizza and pizza places, but Mioposto's pizza lacks quality and good taste.",Restaurant,Different,2.0,0.8200184150139053,0.8200184106826782
pair_1141,It was decent but nothing exceptional.,"To be honest, I've had better frozen pizza.",Restaurant,Different,2.25,0.6291251882723429,0.6291251182556152
pair_1142,It was decent but nothing exceptional.,"Great Pizza, Poor Service",Restaurant,Different,1.5,0.7465095431164982,0.7465094923973083
pair_1143,It was decent but nothing exceptional.,"– Love their pizza, especially the mushroom pizza.",Restaurant,Different,1.25,-0.30032288106343175,-0.30032283067703247
pair_1144,It was decent but nothing exceptional.,Also love their caeser salad.,Restaurant,Different,1.333333333,-0.2901903321045258,-0.29019033908843994
pair_1145,It was decent but nothing exceptional.,Try the Pizza Ensalata!,Restaurant,Different,2.25,-0.2187113622898369,-0.21871134638786316
pair_1146,Well I guess it's hard to be seated when one is invisible to the staff.,We stood there for 10 minutes while employees walked back and forth ignoring us.,Restaurant,Same,3.0,0.6249733377569,0.6249733567237854
pair_1147,Well I guess it's hard to be seated when one is invisible to the staff.,Once seated it took about 30 minutes to finally get the meal.,Restaurant,Same,2.333333333,0.5857610562221808,0.5857610702514648
pair_1148,Well I guess it's hard to be seated when one is invisible to the staff.,Poor customer service/poor pizza.,Restaurant,Same,3.0,0.6506764194597894,0.6506763696670532
pair_1149,Well I guess it's hard to be seated when one is invisible to the staff.,"– As with most restaurants in Seattle, Mioposto's service was bad and the food was overpriced.",Restaurant,Same,2.333333333,0.6693625725685112,0.6693626046180725
pair_115,I am really sorry I bought this machine.,"I have used this product for only 2 days, but I can't wait to use it more.",Laptop,Different,0.666666667,-0.11309917990025986,-0.11309918761253357
pair_1150,Well I guess it's hard to be seated when one is invisible to the staff.,"Prefer to order it and pick it up though because I don't like the servers, one young woman in particular.",Restaurant,Same,2.5,0.6809521004006365,0.6809521317481995
pair_1151,Well I guess it's hard to be seated when one is invisible to the staff.,She doesn't make you feel welcome and treats you like an annoyance.,Restaurant,Same,3.0,0.6674653004339965,0.6674653887748718
pair_1152,Well I guess it's hard to be seated when one is invisible to the staff.,"But she is very friendly with certain people, making it even more annoying.",Restaurant,Same,3.0,0.5185836068811919,0.5185836553573608
pair_1153,Well I guess it's hard to be seated when one is invisible to the staff.,Management should really take notice and train their waitstaff and teach them some proper manners.,Restaurant,Same,3.0,0.0684499407360184,0.0684499442577362
pair_1154,Well I guess it's hard to be seated when one is invisible to the staff.,"I've always found the wait staff and, if you sit at the bar, the cooks very friendly.",Restaurant,Different,2.0,-0.22186773017257266,-0.22186776995658875
pair_1155,We stood there for 10 minutes while employees walked back and forth ignoring us.,Once seated it took about 30 minutes to finally get the meal.,Restaurant,Same,3.0,0.6400443122635322,0.6400443315505981
pair_1156,We stood there for 10 minutes while employees walked back and forth ignoring us.,Poor customer service/poor pizza.,Restaurant,Same,2.75,0.8848827207398536,0.8848826885223389
pair_1157,We stood there for 10 minutes while employees walked back and forth ignoring us.,"– As with most restaurants in Seattle, Mioposto's service was bad and the food was overpriced.",Restaurant,Same,3.0,0.895653796574897,0.8956537842750549
pair_1158,We stood there for 10 minutes while employees walked back and forth ignoring us.,"Prefer to order it and pick it up though because I don't like the servers, one young woman in particular.",Restaurant,Same,2.333333333,0.7658883711363419,0.7658883929252625
pair_1159,We stood there for 10 minutes while employees walked back and forth ignoring us.,She doesn't make you feel welcome and treats you like an annoyance.,Restaurant,Same,3.25,0.8873306355197002,0.8873306512832642
pair_116,They did not replace the motherboard.,Instead they 'tightened' a loose wire.,Laptop,Same,2.5,0.7263567471522492,0.7263567447662354
