pair_id,model_similarity
pair_306,0.033948175
pair_307,0.017417253
pair_308,0.581922892
pair_309,0.17832329
pair_31,0.646668544
pair_310,0.260749309
pair_311,0.147677572
pair_312,0.458223702
pair_313,0.409095655
pair_314,0.434837735
pair_315,0.517346487
pair_316,0.533670603
pair_317,0.630944999
pair_318,0.379053024
pair_319,0.730131494
pair_32,0.298082062
pair_320,0.316902954
pair_321,0.15994469
pair_322,0.293857718
pair_323,0.151650478
pair_324,0.619427604
pair_325,0.460374543
pair_326,0.649891465
pair_327,0.50222694
pair_328,0.150746428
pair_329,0.230142535
pair_33,0.208266389
pair_330,0.236201433
pair_331,0.453155088
pair_332,0.207403734
pair_333,0.172922836
pair_334,0.196818236
pair_335,0.397221328
pair_336,0.313066748
pair_337,0.239013327
pair_338,0.210890466
pair_339,0.105115474
pair_34,0.545681377
pair_340,0.14556216
pair_341,0.446354568
pair_342,0.422693149
pair_343,0.443409426
pair_344,0.188194068
pair_345,0.485453203
pair_346,0.582038301
pair_347,0.585162195
pair_348,0.118593036
pair_349,0.098231074
pair_35,0.353733949
pair_350,0.255438884
pair_351,0.196539699
pair_352,0.587359949
pair_353,0.263185889
pair_354,0.341195758
pair_355,-0.007964267
pair_356,0.19569774
pair_357,0.357667444
pair_358,0.388133257
pair_359,0.485323505
pair_36,0.142698891
pair_360,0.374715132
pair_361,0.504809448
pair_362,0.206637899
pair_363,0.377264542
pair_364,0.337017276
pair_365,0.182980575
pair_366,0.006268922
pair_367,0.261136846
pair_368,0.327358815
pair_369,-0.061014524
pair_37,-0.008348306
pair_370,0.364004589
pair_371,0.24126282
pair_372,0.482199592
pair_373,0.209019782
pair_374,0.54900922
pair_375,0.528621374
pair_376,0.041330685
pair_377,0.132153835
pair_378,0.321810922
pair_379,0.147606186
pair_38,0.281793523
pair_380,0.099798308
pair_381,-0.076264184
pair_382,0.221408358
pair_383,0.100576609
pair_384,0.212617333
pair_385,0.167866656
pair_386,0.221030863
pair_387,0.284153926
pair_388,0.067980657
pair_389,0.459036598
pair_39,0.293420976
pair_390,0.253822022
pair_391,0.41016003
pair_392,0.162462781
pair_393,0.533282508
pair_394,0.401922203
pair_395,0.357177077
pair_396,0.419186941
pair_397,0.633185196
pair_398,0.724770857
pair_399,0.765702389
pair_4,0.02299491
pair_40,0.030451256
pair_400,0.589237859
pair_401,0.106649665
pair_402,0.181364073
pair_403,0.416833118
pair_404,0.234900962
pair_405,0.737067746
pair_406,0.404419201
pair_407,0.168016284
pair_408,0.260726187
pair_409,0.631841493
pair_41,0.263113504
pair_410,0.151073243
pair_411,0.531599241
pair_412,0.563852765
pair_413,0.582549596
pair_414,0.599923695
pair_415,-0.002855865
pair_416,0.106619527
pair_417,0.04646427
pair_418,0.286122673
pair_419,0.413322913
pair_42,0.20060576
pair_420,0.523336266
pair_421,0.327563874
pair_422,0.269764849
pair_423,0.128443725
pair_424,0.22886951
pair_425,0.075051851
pair_426,0.10356336
pair_427,0.164465527
pair_428,0.131865156
pair_429,0.156704233
pair_43,0.126427886
pair_430,0.619386203
pair_431,0.10062426
pair_432,0.612934807
pair_433,0.474618714
pair_434,0.483881877
pair_435,0.490217385
pair_436,0.089736584
pair_437,0.472343641
pair_438,0.283684395
pair_439,0.677054492
pair_44,0.019864035
pair_440,0.070599054
pair_441,0.085478728
pair_442,0.591670401
pair_443,0.261924107
pair_444,0.028631985
pair_445,0.194500477
pair_446,0.091996138
pair_447,0.087405185
pair_448,0.04805778
pair_449,-0.014967545
pair_45,0.144303472
pair_450,0.055437408
pair_451,0.20372409
pair_452,0.038798114
pair_453,0.29683614
pair_454,0.277151325
pair_455,-0.109226367
pair_456,0.174464589
pair_457,0.200506241
pair_458,0.50391372
pair_459,0.148399735
pair_46,0.423983146
pair_460,0.010920797
pair_461,-0.010857588
pair_462,0.010608217
pair_463,0.293941615
pair_464,0.149996719
pair_465,0.04958977
pair_466,0.220912255
pair_467,-0.09828008
pair_468,0.196064785
pair_469,0.122586079
pair_47,0.330391221
pair_470,0.437176702
pair_471,0.337727873
pair_472,0.173698825
pair_473,0.428093789
pair_474,0.043477867
pair_475,0.005864695
pair_476,0.497252564
pair_477,0.331490415
pair_478,0.037366938
pair_479,0.412274153
pair_48,0.13298518
pair_480,0.155999661
pair_481,0.161407305
pair_482,0.710292707
pair_483,0.346754873
pair_484,0.2166434
pair_485,0.374253205
pair_486,0.339012887
pair_487,0.296811734
pair_488,0.29387713
pair_489,-0.071094501
pair_49,0.670136423
pair_490,0.118887393
pair_491,0.02140033
pair_492,0.180782784
pair_493,0.02737107
pair_494,0.088527581
pair_495,0.221865854
pair_496,0.329381352
pair_497,0.487307024
pair_498,0.14711023
pair_499,0.035963319
pair_5,0.153404517
pair_50,0.37811011
pair_500,0.277374196
pair_501,0.039018744
pair_502,0.164851324
pair_503,0.249348563
pair_504,0.085374433
pair_505,0.128590764
pair_506,0.32027577
pair_507,0.161754943
pair_508,0.437119006
pair_509,0.260315618
pair_51,0.141207996
pair_510,0.119959413
pair_511,-0.070390343
pair_512,0.150026338
pair_513,0.157610225
pair_514,-0.028404374
pair_515,0.234107662
pair_516,0.209868808
pair_517,0.285279385
pair_518,0.112586055
pair_519,0.096742681
pair_52,0.471462084
pair_520,0.001651662
pair_521,0.073910076
pair_522,0.15044832
pair_523,0.288438033
pair_524,0.219587745
pair_525,0.052111261
pair_526,0.148558155
pair_527,0.131140333
pair_528,0.261164874
pair_529,0.292141453
pair_53,0.397986637
pair_530,0.150057886
pair_531,0.110554782
pair_532,0.339914608
pair_533,0.191928639
pair_534,0.225376767
pair_535,0.12232092
pair_536,0.0888044
pair_537,0.21988885
pair_538,0.187374389
pair_539,0.03767964
pair_54,0.516547571
pair_540,0.087779908
pair_541,0.154309163
pair_542,0.528232619
pair_543,0.171168268
pair_544,0.073183045
pair_545,0.254560649
pair_546,0.199043949
pair_547,0.089316762
pair_548,0.372711204
pair_549,0.168415795
pair_55,0.349913165
pair_550,0.130953343
pair_551,0.143434407
pair_552,0.072488557
pair_553,0.253878214
pair_554,0.091658574
pair_555,0.046693616
pair_556,0.44116876
pair_557,0.255334423
pair_558,0.181491707
pair_559,0.235155467
pair_56,0.265926541
pair_560,0.136229205
pair_561,0.29183715
pair_562,0.140678219
pair_563,0.170259878
pair_564,0.290894163
pair_565,0.232615294
pair_566,0.406308845
pair_567,0.259253938
pair_568,0.041120273
pair_569,0.127951158
pair_57,0.357371579
pair_570,0.163983869
pair_571,0.257080714
pair_572,0.332221748
pair_573,0.075221466
pair_574,-0.025514315
pair_575,0.066617544
pair_576,0.119966667
pair_577,0.039564548
pair_578,-0.140195712
pair_579,0.120182615
pair_58,0.353755283
pair_580,0.276525223
pair_581,0.244918618
pair_582,0.279464107
pair_583,0.142145632
pair_584,0.162240586
pair_585,0.315911097
pair_586,0.593232206
pair_587,0.479774004
pair_588,-0.083388935
pair_589,0.238391386
pair_59,0.310121037
pair_590,0.392087522
pair_591,0.105990246
pair_592,0.30082413
pair_593,0.14917913
pair_594,0.26821743
pair_595,0.251684759
pair_596,0.206108381
pair_597,0.431061164
pair_598,-0.047445345
pair_599,0.379806155
pair_6,0.242810191
pair_60,0.236838053
pair_600,0.393584848
pair_601,0.126432575
pair_602,0.009982223
pair_603,0.258558825
pair_604,0.090513474
pair_605,0.475165537
pair_606,0.229121268
pair_607,0.615182474
pair_608,0.325258391
pair_609,0.271605265
pair_61,0.245207144
pair_610,0.682264896
pair_611,0.291900407
